month,format,device_type,bid_type,network_id,advertiser_category, spend , impressions ,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,conversions, audio_start ,audio_complete
2020-01-01,native,desktop,cpm,54,Food & Drink,37.75,23338,1,0,0,0,0,0,48,0,0
2020-01-01,native,desktop,cpm,73,Business,17.02,5899,4,824,470,1,0,0,0,0,0
2020-01-01,native,desktop,cpm,73,Health & Fitness,5.89,1713,1,508,266,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,73,Food & Drink,3.89,984,0,130,85,0,0,0,1,0,0
2020-01-01,native,desktop,cpm,75,Business,22.39,13728,6,3818,2441,0,0,0,2,0,0
2020-01-01,native,desktop,cpm,75,Health & Fitness,12.38,11049,4,2514,865,0,0,0,1,0,0
2020-01-01,native,desktop,cpm,75,Food & Drink,15.32,3672,3,313,176,0,0,0,6,0,0
2020-01-01,native,desktop,cpm,81,Business,13.43,2635,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,81,Health & Fitness,10.82,1497,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,81,Food & Drink,6.23,889,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,85,Business,"1,112.56",877423,229,190876,102049,24,0,0,16,0,0
2020-01-01,native,desktop,cpm,85,Health & Fitness,474.1,510944,110,114615,42982,6,0,0,88,0,0
2020-01-01,native,desktop,cpm,85,Food & Drink,335.88,131116,31,28512,15330,2,0,0,75,0,0
2020-01-01,native,desktop,cpm,86,Business,347.79,236022,33,45738,22548,1,0,0,3,0,0
2020-01-01,native,desktop,cpm,86,Health & Fitness,240.46,91509,15,17707,6546,3,0,0,43,0,0
2020-01-01,native,desktop,cpm,86,Food & Drink,69.45,23286,5,4862,2280,0,0,0,142,0,0
2020-01-01,native,desktop,cpm,87,Business,368.08,291678,84,51511,23015,18,0,0,11,0,0
2020-01-01,native,desktop,cpm,87,Health & Fitness,267.79,170469,45,29757,11897,5,0,0,54,0,0
2020-01-01,native,desktop,cpm,87,Food & Drink,84.35,65217,18,8889,3695,1,0,0,71,0,0
2020-01-01,native,desktop,cpm,91,Business,137.24,31534,22,4027,1670,7,0,0,4,0,0
2020-01-01,native,desktop,cpm,91,Health & Fitness,81.3,17808,17,2280,1150,2,0,0,53,0,0
2020-01-01,native,desktop,cpm,91,Food & Drink,28.65,5716,6,737,452,0,0,0,7,0,0
2020-01-01,native,desktop,cpm,91,Health & Fitness, -   ,0,0,1,0,0,0,0,12,0,0
2020-01-01,native,desktop,cpm,94,Business,839.64,603582,189,109134,59304,36,0,0,15,0,0
2020-01-01,native,desktop,cpm,94,Health & Fitness,405.46,258533,82,49274,26759,5,0,0,29,0,0
2020-01-01,native,desktop,cpm,94,Food & Drink,113.98,56162,19,11451,6019,4,0,0,73,0,0
2020-01-01,native,desktop,cpm,95,Business,435.78,312435,86,47986,15261,11,0,0,8,0,0
2020-01-01,native,desktop,cpm,95,Health & Fitness,276.88,215195,48,33549,8406,4,0,0,35,0,0
2020-01-01,native,desktop,cpm,95,Food & Drink,211.5,67053,18,9044,3654,2,0,0,41,0,0
2020-01-01,native,desktop,cpm,99,Business,0.15,55,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,99,Health & Fitness,0.28,234,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,99,Food & Drink,0.02,16,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,106,Business,455.99,273717,115,0,0,27,0,0,7,0,0
2020-01-01,native,desktop,cpm,106,Health & Fitness,154.08,100771,108,0,0,2,0,0,7,0,0
2020-01-01,native,desktop,cpm,106,Food & Drink,197.92,45704,32,0,0,10,0,0,41,0,0
2020-01-01,native,desktop,cpm,107,Business,0.75,547,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,107,Health & Fitness,1.35,3357,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,107,Food & Drink,0.01,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,108,Business,2.63,1071,2,0,0,1,0,0,1,0,0
2020-01-01,native,desktop,cpm,108,Health & Fitness,6.57,7622,44,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,108,Food & Drink,0.02,3,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,109,Business,52.44,42547,8,0,0,2,0,0,2,0,0
2020-01-01,native,desktop,cpm,109,Health & Fitness,23.23,8894,3,0,0,1,0,0,2,0,0
2020-01-01,native,desktop,cpm,109,Food & Drink,12.57,2062,0,0,0,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,113,Business,197.59,60520,210,16868,11042,19,0,0,2,0,0
2020-01-01,native,desktop,cpm,113,Health & Fitness,81.03,39734,263,11063,7883,3,0,0,5,0,0
2020-01-01,native,desktop,cpm,113,Food & Drink,53.24,11653,37,3194,1922,2,0,0,6,0,0
2020-01-01,native,desktop,cpm,115,Business,143,39052,5,0,0,2,0,0,0,0,0
2020-01-01,native,desktop,cpm,115,Health & Fitness,80.28,16102,4,0,0,1,0,0,2,0,0
2020-01-01,native,desktop,cpm,115,Food & Drink,32.65,7135,2,0,0,0,0,0,3,0,0
2020-01-01,native,desktop,cpm,116,Business,202.19,96983,20,20672,11940,1,0,0,3,0,0
2020-01-01,native,desktop,cpm,116,Health & Fitness,100.67,30644,8,6852,4303,1,0,0,57,0,0
2020-01-01,native,desktop,cpm,116,Food & Drink,72.03,14099,3,3416,2451,0,0,0,51,0,0
2020-01-01,native,desktop,cpm,116,Health & Fitness, -   ,0,0,2,0,0,0,0,7,0,0
2020-01-01,native,desktop,cpm,119,Business,450.55,221229,75,45764,20065,18,0,0,8,0,0
2020-01-01,native,desktop,cpm,119,Health & Fitness,302.19,153518,62,29069,14655,5,0,0,173,0,0
2020-01-01,native,desktop,cpm,119,Food & Drink,179.47,42275,20,7136,4260,3,0,0,50,0,0
2020-01-01,native,desktop,cpm,119,Health & Fitness, -   ,0,0,7,0,0,0,0,45,0,0
2020-01-01,native,desktop,cpm,120,Business,104.38,21175,85,5913,3981,2,0,0,2,0,0
2020-01-01,native,desktop,cpm,120,Health & Fitness,56.13,14172,120,4049,3233,2,0,0,7,0,0
2020-01-01,native,desktop,cpm,120,Food & Drink,15.7,3270,23,916,723,0,0,0,5,0,0
2020-01-01,native,desktop,cpm,120,Health & Fitness, -   ,0,0,0,0,0,0,0,1,0,0
2020-01-01,native,desktop,cpm,125,Business,37.65,23728,5,3494,2454,1,0,0,0,0,0
2020-01-01,native,desktop,cpm,125,Health & Fitness,20.28,12704,3,2245,1639,0,0,0,1,0,0
2020-01-01,native,desktop,cpm,125,Food & Drink,13.93,5538,1,660,415,0,0,0,2,0,0
2020-01-01,native,desktop,cpm,128,Business,371.39,238448,71,44108,20715,15,0,0,5,0,0
2020-01-01,native,desktop,cpm,128,Health & Fitness,141.05,92892,26,18640,8109,2,0,0,26,0,0
2020-01-01,native,desktop,cpm,128,Food & Drink,94.29,33231,13,6779,3471,3,0,0,26,0,0
2020-01-01,native,desktop,cpm,132,Business,522.2,359650,70,85817,15077,21,0,0,7,0,0
2020-01-01,native,desktop,cpm,132,Health & Fitness,221.55,176281,20,44352,7128,1,0,0,49,0,0
2020-01-01,native,desktop,cpm,132,Food & Drink,136.62,63740,9,15723,3737,0,0,0,65,0,0
2020-01-01,native,desktop,cpm,134,Business,20.74,6363,1,1829,917,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,134,Health & Fitness,7.46,7430,2,2153,549,0,0,0,2,0,0
2020-01-01,native,desktop,cpm,134,Food & Drink,4.85,1392,0,425,216,0,0,0,2,0,0
2020-01-01,native,desktop,cpm,135,Business,33.2,7968,11,148,101,2,0,0,2,0,0
2020-01-01,native,desktop,cpm,135,Health & Fitness,10.41,2599,4,39,27,1,0,0,4,0,0
2020-01-01,native,desktop,cpm,135,Food & Drink,13.94,5884,9,65,47,0,0,0,2,0,0
2020-01-01,native,desktop,cpm,137,Business,61.75,43878,1,8405,2530,0,0,0,1,0,0
2020-01-01,native,desktop,cpm,137,Health & Fitness,22.07,13551,1,2901,615,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,137,Food & Drink,10.35,6023,0,591,185,0,0,0,7,0,0
2020-01-01,native,desktop,cpm,140,Business,90.75,32216,5,0,0,1,0,0,1,0,0
2020-01-01,native,desktop,cpm,140,Health & Fitness,51.02,53310,6,0,0,2,0,0,5,0,0
2020-01-01,native,desktop,cpm,140,Food & Drink,12.05,4912,1,0,0,0,0,0,5,0,0
2020-01-01,native,desktop,cpm,141,Business,144.26,13073,5,3191,1817,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,141,Health & Fitness,5.84,8478,9,1889,828,3,0,0,6,0,0
2020-01-01,native,desktop,cpm,141,Food & Drink,3.09,859,0,221,120,0,0,0,0,0,0
2020-01-01,native,desktop,cpm,127,Business,70.17,46465,22,10835,2537,6,0,0,1,0,0
2020-01-01,native,desktop,cpm,127,Health & Fitness,16.8,14393,4,2831,666,0,0,0,1,0,0
2020-01-01,native,desktop,cpm,127,Food & Drink,17.64,12389,4,1878,387,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,4,Business,"1,422.59",234868,1288,0,0,244,0,0,1,0,0
2020-01-01,native,mobile-app,cpc,4,Health & Fitness,670.32,106021,706,0,0,65,0,0,2,0,0
2020-01-01,native,mobile-app,cpc,4,Food & Drink,316.85,60524,335,0,0,100,0,0,2,0,0
2020-01-01,native,mobile-app,cpc,9,Business,137.12,32035,94,0,0,20,0,0,1,0,0
2020-01-01,native,mobile-app,cpc,9,Health & Fitness,36.94,15752,47,0,0,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,9,Food & Drink,14.55,6903,16,0,0,4,0,0,1,0,0
2020-01-01,native,mobile-app,cpc,13,Business,18.19,1835,10,230,108,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,13,Health & Fitness,1.09,201,1,15,9,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,13,Food & Drink,0.13,80,0,13,6,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,14,Business,42.6,7780,27,0,0,5,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,14,Health & Fitness,14.73,3326,8,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,14,Food & Drink,0.4,10,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,20,Business,42.42,10068,26,2040,914,3,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,20,Health & Fitness,2.73,946,4,205,123,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,20,Food & Drink,1.35,593,1,127,71,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,21,Business,0.87,810,0,34,15,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,21,Health & Fitness, -   ,95,0,7,3,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,26,Business,341.97,40929,179,0,0,27,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,26,Health & Fitness,15.78,2457,27,0,0,3,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,26,Food & Drink,22.72,2295,24,0,0,3,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,32,Business,101.19,1107,49,0,0,4,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,32,Health & Fitness,9.67,228,10,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,32,Food & Drink,7.69,268,8,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,54,Business,24.83,9473,19,0,0,3,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,54,Health & Fitness,9.64,6389,19,0,0,3,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,54,Food & Drink,1.49,785,2,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,75,Business,37.1,1320,13,279,123,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,75,Health & Fitness,4.17,718,6,39,17,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,75,Food & Drink, -   ,4,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,81,Business, -   ,27,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,81,Health & Fitness, -   ,39,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,81,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,85,Business,131.04,5526,88,439,228,11,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,85,Health & Fitness,26.97,1801,36,32,16,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,85,Food & Drink,6.47,333,7,17,9,3,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,86,Business,139.36,5972,43,1339,839,10,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,86,Health & Fitness,3.16,551,6,71,51,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,86,Food & Drink,0.27,111,0,12,6,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,87,Business,19.3,2121,18,97,65,9,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,87,Health & Fitness,5.3,410,2,11,6,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,87,Food & Drink,0.27,64,0,2,1,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,91,Business,12.03,2224,7,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,91,Health & Fitness,4.39,812,2,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,94,Business,1.69,2031,2,212,171,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,94,Health & Fitness,0.12,154,0,11,8,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,95,Business,118.09,16195,60,322,210,19,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,95,Health & Fitness,26.37,2940,14,22,9,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,95,Food & Drink,3.27,985,3,8,5,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,106,Business,205.58,33988,152,0,0,85,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,106,Health & Fitness,25.8,6098,27,0,0,10,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,106,Food & Drink,39.03,8817,36,0,0,29,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,107,Business,0.61,344,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,107,Health & Fitness, -   ,96,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,107,Food & Drink,0.12,258,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,109,Health & Fitness, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,113,Business, -   ,54,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,113,Health & Fitness, -   ,24,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,113,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,116,Business,2.58,2168,2,308,202,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,116,Health & Fitness,0.19,60,0,8,3,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,116,Food & Drink, -   ,42,0,13,8,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,117,Business,635.65,87606,375,19919,15223,44,0,0,1,0,0
2020-01-01,native,mobile-app,cpc,117,Health & Fitness,154.29,35592,227,6443,5150,11,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,117,Food & Drink,80.11,19395,86,4980,3472,12,0,0,1,0,0
2020-01-01,native,mobile-app,cpc,124,Business,99.98,3811,32,194,135,6,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,124,Health & Fitness,5.11,693,9,30,20,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,124,Food & Drink,2.22,321,2,24,17,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,128,Business,14.17,6492,11,173,103,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,128,Health & Fitness,2.67,5441,3,2,1,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,128,Food & Drink,0.49,67,0,5,2,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,132,Business,1.26,2867,2,202,111,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,132,Health & Fitness,0.47,44,0,3,2,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,132,Food & Drink, -   ,81,0,6,3,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,137,Business,1.06,580,1,8,4,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,137,Health & Fitness, -   ,2,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,137,Food & Drink, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,138,Business,3.28,1876,2,39,6,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,138,Health & Fitness,0.17,166,0,4,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,138,Food & Drink,0.49,197,0,4,1,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,140,Business, -   ,2594,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,140,Health & Fitness, -   ,15,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,141,Business,208.6,26844,145,4171,1965,17,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,141,Health & Fitness,8.4,3072,18,393,197,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,141,Food & Drink,19.98,6103,21,828,419,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,127,Business,0.89,112,1,11,5,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,127,Health & Fitness,0.26,48,0,3,2,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpc,127,Food & Drink, -   ,5,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,4,Business,203.4,75029,362,0,0,84,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,4,Health & Fitness,110.11,27884,126,0,0,44,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,4,Food & Drink,4.84,2931,21,0,0,5,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,9,Business,49.28,26821,58,0,0,22,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,9,Health & Fitness,7.98,3673,9,0,0,4,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,9,Food & Drink,0.7,1526,4,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,13,Business,0.3,221,0,30,17,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,13,Health & Fitness, -   ,17,0,3,2,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,13,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,14,Business,0.31,243,1,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,14,Health & Fitness, -   ,10,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,14,Food & Drink, -   ,74,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,20,Business,0.63,571,2,117,69,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,20,Health & Fitness, -   ,29,0,5,3,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,20,Food & Drink, -   ,3,0,1,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,21,Business, -   ,86,0,4,1,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,21,Health & Fitness, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,21,Food & Drink, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,26,Business,47.4,8314,70,0,0,20,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,26,Health & Fitness,2.47,425,3,0,0,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,32,Business,35.92,2321,98,0,0,17,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,32,Health & Fitness, -   ,12,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,32,Food & Drink,1.46,118,10,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,54,Business,12.94,5726,18,0,0,5,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,54,Health & Fitness, -   ,60,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,54,Food & Drink,0.78,346,1,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,75,Business,0.34,304,3,32,14,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,75,Health & Fitness, -   ,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,75,Food & Drink, -   ,3,0,1,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,85,Business,51.83,3050,60,102,66,25,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,85,Health & Fitness,7.54,377,9,4,3,3,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,85,Food & Drink,4.14,189,7,3,2,3,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,86,Business,19.95,2662,51,512,308,8,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,86,Health & Fitness, -   ,28,0,3,2,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,86,Food & Drink, -   ,34,0,6,3,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,87,Business,4.65,1327,5,15,10,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,87,Health & Fitness,1.22,68,2,1,1,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,87,Food & Drink,0.79,18,1,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,91,Business,3.5,2421,6,0,0,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,91,Health & Fitness,0.24,326,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,91,Food & Drink,0.88,76,1,0,0,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,94,Business, -   ,240,0,24,13,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,94,Health & Fitness, -   ,28,0,2,2,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,94,Food & Drink, -   ,11,0,2,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,95,Business,23.64,3097,24,50,35,11,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,95,Health & Fitness,3.24,527,4,5,1,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,95,Food & Drink,0.93,201,1,1,1,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,106,Business,67.74,5131,24,0,0,22,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,107,Business, -   ,7,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,113,Business, -   ,5,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,113,Health & Fitness, -   ,0,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,116,Business,0.31,76,0,11,7,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,116,Health & Fitness, -   ,4,0,1,1,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,116,Food & Drink, -   ,2,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,117,Business,96.26,67718,127,17037,15481,41,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,117,Health & Fitness,11.12,6477,17,1714,1432,5,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,117,Food & Drink,1.68,2226,5,468,380,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,124,Business,8.76,2262,18,155,116,4,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,124,Health & Fitness,0.49,49,0,3,3,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,124,Food & Drink, -   ,27,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,128,Business,3.11,231,1,31,21,1,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,128,Health & Fitness, -   ,9,0,1,1,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,128,Food & Drink,0.22,6,0,1,1,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,132,Business, -   ,53,0,4,3,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,132,Health & Fitness, -   ,4,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,132,Food & Drink, -   ,1,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,137,Business, -   ,83,0,1,1,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,138,Business,0.97,810,1,19,2,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,138,Health & Fitness, -   ,36,0,1,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,140,Business, -   ,270,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,140,Health & Fitness, -   ,181,0,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,141,Business,31.44,14696,47,757,376,13,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,141,Health & Fitness,0.74,405,2,15,8,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,127,Business, -   ,188,0,14,6,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpe,127,Health & Fitness, -   ,8,0,1,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,4,Business,"3,920.98",1180130,6944,0,0,858,0,0,72,0,0
2020-01-01,native,mobile-app,cpm,4,Health & Fitness,"5,907.31",3171748,22448,0,0,854,0,0,423,0,0
2020-01-01,native,mobile-app,cpm,4,Food & Drink,"3,092.97",796254,4312,0,0,218,0,0,71,0,0
2020-01-01,native,mobile-app,cpm,9,Business,772.79,294513,703,0,0,203,0,0,23,0,0
2020-01-01,native,mobile-app,cpm,9,Health & Fitness,586.49,279756,824,0,0,107,0,0,74,0,0
2020-01-01,native,mobile-app,cpm,9,Food & Drink,226.56,64218,171,0,0,19,0,0,22,0,0
2020-01-01,native,mobile-app,cpm,13,Business,184.54,19812,122,2715,1305,13,0,0,36,0,0
2020-01-01,native,mobile-app,cpm,13,Health & Fitness,51.93,8688,33,662,323,5,0,0,2,0,0
2020-01-01,native,mobile-app,cpm,13,Food & Drink,21.73,4680,16,449,194,0,0,0,3,0,0
2020-01-01,native,mobile-app,cpm,14,Business,227.1,38638,174,0,0,2,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,14,Health & Fitness,43.32,7477,35,0,0,2,0,0,5,0,0
2020-01-01,native,mobile-app,cpm,14,Food & Drink,2.58,659,4,0,0,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,20,Business,262.01,38021,93,6889,3893,5,0,0,1,0,0
2020-01-01,native,mobile-app,cpm,20,Health & Fitness,78.74,22960,62,4562,2346,5,0,0,3,0,0
2020-01-01,native,mobile-app,cpm,20,Food & Drink,46.05,11329,32,2614,1571,1,0,0,15,0,0
2020-01-01,native,mobile-app,cpm,21,Business,9.54,1011,1,114,56,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,21,Health & Fitness,5.13,2174,2,182,55,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,21,Food & Drink,0.67,215,0,29,14,0,0,0,0,0,0
2020-01-01,native,mobile-app,cpm,26,Business,652.37,120345,429,0,0,36,0,0,9,0,0
2020-01-01,native,mobile-app,cpm,26,Health & Fitness,801.73,190385,1129,0,0,94,0,0,24,0,0
